trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
366,False,"{'a': 0.5, 'e': 0.933766344867846}",25,0,-103.4453185529707,"{0: 16, 1: 3, 2: 2, 3: 4, 4: 0}",0
367,False,"{'a': 0.5, 'e': 0.933407994804752}",25,0,-82.68691814311313,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
368,False,"{'a': 0.5, 'e': 0.9330487113337409}",20,0,-95.41043832974447,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
369,False,"{'a': 0.5, 'e': 0.9326884948140962}",20,0,6.051547536213185,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
370,False,"{'a': 0.5, 'e': 0.9323273456060345}",20,0,-68.63239238391071,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.9319652640707048}",30,0,-102.60501238021129,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
372,False,"{'a': 0.5, 'e': 0.9316022505701886}",20,0,-90.77231721773096,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
373,False,"{'a': 0.5, 'e': 0.9312383054674996}",25,0,-43.63282012577176,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
374,False,"{'a': 0.5, 'e': 0.9308734291265828}",20,0,-55.919428668731825,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.9305076219123143}",20,0,-72.4233697249324,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
376,False,"{'a': 0.5, 'e': 0.9301408841905014}",20,0,-36.68671520382212,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
377,False,"{'a': 0.5, 'e': 0.929773216327882}",25,0,-10.738555434411143,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.9294046186921237}",25,0,-54.92863040017827,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
379,False,"{'a': 0.5, 'e': 0.9290350916518241}",20,0,-60.69897320413647,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
380,False,"{'a': 0.5, 'e': 0.9286646355765102}",20,10,-21.752606959878648,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.9282932508366383}",30,0,-125.18956185237491,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
382,False,"{'a': 0.5, 'e': 0.9279209378035927}",25,0,-83.42878169473249,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
383,False,"{'a': 0.5, 'e': 0.9275476968496869}",25,0,-87.01777490756254,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
384,False,"{'a': 0.5, 'e': 0.9271735283481612}",25,0,-128.90390926335326,"{0: 12, 1: 3, 2: 7, 3: 3, 4: 0}",0
385,False,"{'a': 0.5, 'e': 0.9267984326731847}",35,0,-53.94111690741742,"{0: 26, 1: 3, 2: 5, 3: 1, 4: 0}",0
386,False,"{'a': 0.5, 'e': 0.9264224101998526}",25,0,-53.41268134681127,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
387,False,"{'a': 0.5, 'e': 0.9260454613041876}",25,0,-89.39232925890971,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
388,False,"{'a': 0.5, 'e': 0.9256675863631385}",30,0,-104.38717178736749,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.9252887857545801}",30,0,-108.5425260077522,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
390,False,"{'a': 0.5, 'e': 0.9249090598573131}",20,0,-71.82749362614238,"{0: 11, 1: 5, 2: 2, 3: 2, 4: 0}",0
391,False,"{'a': 0.5, 'e': 0.9245284090510633}",20,11,-12.54217583815949,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.9241468337164814}",20,8,-73.36826023336725,"{0: 8, 1: 1, 2: 0, 3: 2, 4: 1}",1
393,False,"{'a': 0.5, 'e': 0.9237643342351429}",20,0,-110.45788570743437,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
394,False,"{'a': 0.5, 'e': 0.9233809109895471}",20,9,-19.63108344813661,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.9229965643631173}",25,1,-88.22441603703508,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 1}",1
396,False,"{'a': 0.5, 'e': 0.9226112947402}",20,0,-130.674447140672,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
397,False,"{'a': 0.5, 'e': 0.9222251025060648}",25,0,-77.40513846544395,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
398,False,"{'a': 0.5, 'e': 0.9218379880469041}",20,0,-86.66033622737837,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",0
399,False,"{'a': 0.5, 'e': 0.921449951749832}",35,0,-100.70438815040468,"{0: 23, 1: 1, 2: 9, 3: 2, 4: 0}",0
400,False,"{'a': 0.5, 'e': 0.9210609940028851}",20,0,-58.52871487459904,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
401,False,"{'a': 0.5, 'e': 0.9206711151950209}",20,0,-119.41068288535092,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
402,False,"{'a': 0.5, 'e': 0.9202803157161181}",20,0,-91.48292721504168,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
403,False,"{'a': 0.5, 'e': 0.9198885959569765}",20,0,-72.81902335917681,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
404,False,"{'a': 0.5, 'e': 0.9194959563093155}",30,0,-83.50621043061358,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
405,False,"{'a': 0.5, 'e': 0.9191023971657747}",20,0,-87.212378044447,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
406,False,"{'a': 0.5, 'e': 0.9187079189199134}",30,0,-139.9777590859967,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
407,False,"{'a': 0.5, 'e': 0.9183125219662098}",20,0,-42.28500594555733,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
408,False,"{'a': 0.5, 'e': 0.9179162067000607}",20,0,-64.63680564308024,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.9175189735177814}",20,0,-74.07740743901795,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
410,False,"{'a': 0.5, 'e': 0.9171208228166051}",20,8,-14.270134151697503,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.9167217549946823}",30,6,-139.79285564024252,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 2}",1
412,False,"{'a': 0.5, 'e': 0.916321770451081}",25,0,-171.06335365465068,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
413,False,"{'a': 0.5, 'e': 0.9159208695857856}",25,0,-141.7194462938957,"{0: 16, 1: 2, 2: 2, 3: 3, 4: 2}",0
414,False,"{'a': 0.5, 'e': 0.9155190527996969}",30,0,-174.62348207591816,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
415,False,"{'a': 0.5, 'e': 0.9151163204946318}",25,0,-171.83094117245966,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
416,False,"{'a': 0.5, 'e': 0.9147126730733223}",35,0,-227.26458077164054,"{0: 19, 1: 3, 2: 8, 3: 2, 4: 3}",0
417,False,"{'a': 0.5, 'e': 0.914308110939416}",20,0,-49.08314165970117,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
418,False,"{'a': 0.5, 'e': 0.913902634497475}",25,0,-66.27576062299472,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",1
419,False,"{'a': 0.5, 'e': 0.9134962441529757}",20,0,-113.07473999574928,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
420,False,"{'a': 0.5, 'e': 0.9130889403123083}",25,0,-103.75280135254359,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
421,False,"{'a': 0.5, 'e': 0.9126807233827767}",25,0,-116.12692016793434,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
422,False,"{'a': 0.5, 'e': 0.9122715937725977}",25,0,-207.96295619969627,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
423,False,"{'a': 0.5, 'e': 0.911861551890901}",20,0,-160.90096353512493,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
424,False,"{'a': 0.5, 'e': 0.9114505981477284}",25,0,-108.60430078734359,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
425,False,"{'a': 0.5, 'e': 0.9110387329540337}",30,0,-128.96211726512144,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
426,False,"{'a': 0.5, 'e': 0.9106259567216819}",30,0,-114.74383433413247,"{0: 17, 1: 1, 2: 11, 3: 1, 4: 0}",0
427,False,"{'a': 0.5, 'e': 0.9102122698634492}",20,0,-72.89127273178616,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
428,False,"{'a': 0.5, 'e': 0.9097976727930226}",20,0,-152.53210548728214,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
429,False,"{'a': 0.5, 'e': 0.9093821659249989}",20,0,-46.294348128801595,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
430,False,"{'a': 0.5, 'e': 0.9089657496748851}",25,0,-126.75465360535279,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
431,False,"{'a': 0.5, 'e': 0.9085484244590974}",25,0,-117.0319109398539,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
432,False,"{'a': 0.5, 'e': 0.9081301906949609}",20,0,-41.61235985897989,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
433,False,"{'a': 0.5, 'e': 0.9077110488007095}",20,0,-50.890830329523396,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
434,False,"{'a': 0.5, 'e': 0.9072909991954848}",25,0,-147.54288967328932,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
435,False,"{'a': 0.5, 'e': 0.9068700422993367}",20,0,-182.40245602543473,"{0: 8, 1: 2, 2: 6, 3: 2, 4: 2}",0
436,False,"{'a': 0.5, 'e': 0.9064481785332217}",25,0,-28.04651827551252,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
437,False,"{'a': 0.5, 'e': 0.9060254083190037}",20,8,-25.218070456338438,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.9056017320794529}",35,0,-148.10492860663348,"{0: 22, 1: 5, 2: 4, 3: 3, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.9051771502382456}",25,0,-97.21767013215951,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
440,False,"{'a': 0.5, 'e': 0.9047516632199635}",20,0,-88.37363831779757,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
441,False,"{'a': 0.5, 'e': 0.9043252714500934}",20,9,-22.986045399672328,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.9038979753550274}",20,0,-102.49991330822729,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
443,False,"{'a': 0.5, 'e': 0.9034697753620612}",35,19,-24.919579707936965,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.903040671899395}",20,7,-69.74349407145263,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
445,False,"{'a': 0.5, 'e': 0.9026106653961321}",20,0,-55.441836663931355,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.9021797562822791}",35,0,-129.7327007848714,"{0: 22, 1: 2, 2: 9, 3: 1, 4: 1}",0
447,False,"{'a': 0.5, 'e': 0.901747944988745}",20,0,-107.34976069404513,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
448,False,"{'a': 0.5, 'e': 0.901315231947341}",25,9,-99.21383965709157,"{0: 9, 1: 0, 2: 5, 3: 1, 4: 1}",1
449,False,"{'a': 0.5, 'e': 0.9008816175907802}",20,0,-191.1930236055608,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
450,False,"{'a': 0.5, 'e': 0.9004471023526769}",20,0,-50.16730270299626,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
451,False,"{'a': 0.5, 'e': 0.9000116866675463}",25,0,-110.12109690650671,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
452,False,"{'a': 0.5, 'e': 0.899575370970804}",25,0,-10.131652880820626,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
453,False,"{'a': 0.5, 'e': 0.8991381556987657}",25,5,-24.40650907269576,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.8987000412886466}",30,0,-174.74121694174812,"{0: 18, 1: 0, 2: 8, 3: 2, 4: 2}",0
455,False,"{'a': 0.5, 'e': 0.8982610281785611}",20,0,-98.12216091014245,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",1
456,False,"{'a': 0.5, 'e': 0.8978211168075223}",30,0,-110.03844838474333,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
457,False,"{'a': 0.5, 'e': 0.8973803076154415}",20,0,-39.63063602669306,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
458,False,"{'a': 0.5, 'e': 0.896938601043128}",20,0,-72.66718533790984,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.8964959975322879}",25,0,-51.74728024686124,"{0: 19, 1: 4, 2: 0, 3: 1, 4: 1}",0
460,False,"{'a': 0.5, 'e': 0.8960524975255253}",20,0,-97.94623681554651,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
461,False,"{'a': 0.5, 'e': 0.8956081014663396}",30,0,-113.99960286985085,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
462,False,"{'a': 0.5, 'e': 0.8951628097991272}",25,15,-75.18294442763452,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
463,False,"{'a': 0.5, 'e': 0.8947166229691795}",20,0,-28.729553883998367,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
464,False,"{'a': 0.5, 'e': 0.8942695414226836}",25,0,-110.32615986112971,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
465,False,"{'a': 0.5, 'e': 0.8938215656067205}",20,0,-126.07201563937139,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
466,False,"{'a': 0.5, 'e': 0.8933726959692665}",35,0,-100.61479656677965,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
467,False,"{'a': 0.5, 'e': 0.8929229329591909}",35,13,-147.20960020549578,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 2}",1
468,False,"{'a': 0.5, 'e': 0.8924722770262568}",30,0,-185.63954361126534,"{0: 16, 1: 1, 2: 10, 3: 1, 4: 2}",0
469,False,"{'a': 0.5, 'e': 0.89202072862112}",30,8,-45.774506917813774,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.8915682881953289}",25,0,-27.154990651066647,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
471,False,"{'a': 0.5, 'e': 0.891114956201324}",20,0,-142.67954974637985,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
472,False,"{'a': 0.5, 'e': 0.890660733092437}",30,0,-133.4120919437351,"{0: 17, 1: 2, 2: 8, 3: 3, 4: 0}",0
473,False,"{'a': 0.5, 'e': 0.8902056193228912}",25,0,-228.4009352618341,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 5}",0
474,False,"{'a': 0.5, 'e': 0.8897496153478003}",30,0,-133.15681203166295,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
475,False,"{'a': 0.5, 'e': 0.8892927216231682}",30,0,-174.72914818360067,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
476,False,"{'a': 0.5, 'e': 0.8888349386058886}",20,0,-14.054066437137115,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
477,False,"{'a': 0.5, 'e': 0.8883762667537444}",20,0,-88.63812728565351,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
478,False,"{'a': 0.5, 'e': 0.8879167065254074}",20,0,-71.51616046305253,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
479,False,"{'a': 0.5, 'e': 0.8874562583804381}",20,0,-98.63752748549147,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
480,False,"{'a': 0.5, 'e': 0.8869949227792842}",20,0,-131.60060814680227,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
481,False,"{'a': 0.5, 'e': 0.8865327001832815}",20,0,-157.69909028319628,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
482,False,"{'a': 0.5, 'e': 0.8860695910546524}",20,0,-81.30078867237911,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
483,False,"{'a': 0.5, 'e': 0.8856055958565062}",30,0,-91.26071065758858,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
484,False,"{'a': 0.5, 'e': 0.8851407150528379}",25,0,-122.5218415067696,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
485,False,"{'a': 0.5, 'e': 0.8846749491085283}",25,0,-60.31928397300939,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
486,False,"{'a': 0.5, 'e': 0.8842082984893433}",25,3,-96.29211905387064,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 1}",1
487,False,"{'a': 0.5, 'e': 0.8837407636619335}",20,0,-179.76317767166205,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
488,False,"{'a': 0.5, 'e': 0.8832723450938338}",25,0,-82.1061624972102,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
489,False,"{'a': 0.5, 'e': 0.8828030432534625}",25,0,-122.92143814121317,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
490,False,"{'a': 0.5, 'e': 0.8823328586101216}",20,0,-116.51227198285002,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
491,False,"{'a': 0.5, 'e': 0.8818617916339955}",20,0,-172.85541585280737,"{0: 8, 1: 0, 2: 10, 3: 0, 4: 2}",0
492,False,"{'a': 0.5, 'e': 0.8813898427961513}",20,0,-102.04425102131565,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
493,False,"{'a': 0.5, 'e': 0.8809170125685377}",20,0,-30.95386943111669,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
494,False,"{'a': 0.5, 'e': 0.880443301423985}",30,0,-191.950319046941,"{0: 18, 1: 4, 2: 3, 3: 2, 4: 3}",0
495,False,"{'a': 0.5, 'e': 0.8799687098362042}",20,0,-140.31929437903133,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
496,False,"{'a': 0.5, 'e': 0.879493238279787}",20,0,-123.99369351937425,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
497,False,"{'a': 0.5, 'e': 0.8790168872302047}",20,14,-19.508814748568327,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.8785396571638084}",25,0,-151.70452604322028,"{0: 12, 1: 2, 2: 8, 3: 2, 4: 1}",0
499,False,"{'a': 0.5, 'e': 0.8780615485578283}",20,0,-90.12924108024592,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
500,False,"{'a': 0.5, 'e': 0.8775825618903728}",25,1,-142.63449322505423,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 2}",1
501,False,"{'a': 0.5, 'e': 0.8771026976404284}",25,0,-120.29008048008502,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
502,False,"{'a': 0.5, 'e': 0.8766219562878595}",25,0,-74.74478449238111,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
503,False,"{'a': 0.5, 'e': 0.8761403383134074}",20,0,-52.802285713760966,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
504,False,"{'a': 0.5, 'e': 0.87565784419869}",20,0,-72.56338597681422,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
505,False,"{'a': 0.5, 'e': 0.8751744744262013}",25,0,-116.35275675934619,"{0: 12, 1: 4, 2: 7, 3: 2, 4: 0}",0
506,False,"{'a': 0.5, 'e': 0.8746902294793112}",20,0,-125.50202027679387,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
507,False,"{'a': 0.5, 'e': 0.8742051098422645}",30,0,-127.91052939218793,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
508,False,"{'a': 0.5, 'e': 0.8737191160001807}",20,0,-100.49206599730405,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
509,False,"{'a': 0.5, 'e': 0.8732322484390538}",25,0,-101.70130210988319,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
510,False,"{'a': 0.5, 'e': 0.8727445076457513}",20,0,-180.80409607373764,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
511,False,"{'a': 0.5, 'e': 0.8722558941080137}",30,0,-133.8469122550903,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
512,False,"{'a': 0.5, 'e': 0.8717664083144548}",20,1,-124.46247072392606,"{0: 12, 1: 4, 2: 0, 3: 0, 4: 3}",1
513,False,"{'a': 0.5, 'e': 0.8712760507545603}",25,0,-167.89295190174911,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
514,False,"{'a': 0.5, 'e': 0.8707848219186876}",30,22,6.163444459060734,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.8702927222980654}",30,0,-129.69910749862908,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
516,False,"{'a': 0.5, 'e': 0.8697997523847936}",25,0,-195.9186760243715,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
517,False,"{'a': 0.5, 'e': 0.8693059126718419}",20,0,-145.5807114398275,"{0: 9, 1: 3, 2: 4, 3: 3, 4: 1}",0
518,False,"{'a': 0.5, 'e': 0.8688112036530499}",30,0,-62.929055180085626,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
519,False,"{'a': 0.5, 'e': 0.8683156258231266}",20,0,-87.48121219970595,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
520,False,"{'a': 0.5, 'e': 0.8678191796776499}",20,0,-27.593762988085775,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
521,False,"{'a': 0.5, 'e': 0.8673218657130658}",20,0,-108.82898158752066,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
522,False,"{'a': 0.5, 'e': 0.8668236844266883}",20,0,-111.73052468496508,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
523,False,"{'a': 0.5, 'e': 0.8663246363166986}",30,0,-72.50157291641726,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
524,False,"{'a': 0.5, 'e': 0.8658247218821449}",20,0,-100.41649230354702,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
525,False,"{'a': 0.5, 'e': 0.8653239416229412}",20,0,-59.52902238090795,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
526,False,"{'a': 0.5, 'e': 0.8648222960398682}",25,0,-188.31246980958375,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
527,False,"{'a': 0.5, 'e': 0.8643197856345712}",35,0,-146.50702565192356,"{0: 23, 1: 2, 2: 8, 3: 0, 4: 2}",0
528,False,"{'a': 0.5, 'e': 0.8638164109095605}",30,0,-87.35454986826528,"{0: 21, 1: 0, 2: 7, 3: 2, 4: 0}",0
529,False,"{'a': 0.5, 'e': 0.863312172368211}",25,0,-81.92757626865217,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
530,False,"{'a': 0.5, 'e': 0.862807070514761}",25,12,-83.21226126396783,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 2}",1
531,False,"{'a': 0.5, 'e': 0.8623011058543124}",30,0,-105.15128127900701,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
532,False,"{'a': 0.5, 'e': 0.8617942788928298}",25,0,-141.30130671960666,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
533,False,"{'a': 0.5, 'e': 0.8612865901371402}",20,0,-21.576975135807917,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
534,False,"{'a': 0.5, 'e': 0.8607780400949321}",20,0,-33.747712967656156,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
535,False,"{'a': 0.5, 'e': 0.8602686292747557}",25,0,-75.76485236430592,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
536,False,"{'a': 0.5, 'e': 0.8597583581860216}",20,0,-54.94189308838781,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
537,False,"{'a': 0.5, 'e': 0.8592472273390012}",25,0,-83.68315265250874,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
538,False,"{'a': 0.5, 'e': 0.8587352372448249}",20,0,-120.36672364134115,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
539,False,"{'a': 0.5, 'e': 0.8582223884154829}",30,0,-111.44276860454099,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
540,False,"{'a': 0.5, 'e': 0.8577086813638242}",20,0,-95.06181700188628,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
541,False,"{'a': 0.5, 'e': 0.8571941166035554}",25,0,-70.46190394769849,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
542,False,"{'a': 0.5, 'e': 0.8566786946492415}",20,0,-69.87360904069004,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
543,False,"{'a': 0.5, 'e': 0.8561624160163044}",20,0,-107.68749925947405,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
544,False,"{'a': 0.5, 'e': 0.8556452812210225}",20,0,-142.73986803662262,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
545,False,"{'a': 0.5, 'e': 0.8551272907805307}",30,0,-184.4254091916571,"{0: 16, 1: 3, 2: 7, 3: 2, 4: 2}",0
546,False,"{'a': 0.5, 'e': 0.8546084452128195}",20,0,-124.41881750640869,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
547,False,"{'a': 0.5, 'e': 0.8540887450367343}",20,0,-19.296922446521506,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
548,False,"{'a': 0.5, 'e': 0.8535681907719751}",25,0,-34.712350426776204,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
549,False,"{'a': 0.5, 'e': 0.8530467829390963}",20,0,-81.65487749496027,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
